ticker,company_name,exchange,sector_detail,industry_group,year,quarter,absolute_quarter,current_market_cap,avg_volume_3m,current_shares_outstanding,quarter_market_cap,quarter_shares_outstanding,qmj_profitability,qmj_growth,qmj_safety,qmj_score,qmj_rank,z_value_historical,z_momentum_historical,value_raw_score,momentum_raw_score,value_recent_score,momentum_recent_score,z_value_recent,z_momentum_recent,gold_updated_at,gold_invocation_id
NBB,Công ty Cổ phần Đầu tư Năm Bảy Bảy,HSX,Bất động sản,Bất động sản,2025,1,8101,1797868320250.0,42966.0,100159795.0,2143419613000.0000,100159795.0000,-1.604,-1.67,-1.639,-1.72,210,0.329,-0.709,0.8460000000000000,-0.139000000000000000,0.986,-0.128000000000000000,0.471,-1.084,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
HGM,,,,,2024,2,8098,,,,667560320000.0000,11920720.0000,1.709,1.702,1.548,1.719,1,-1.334,-0.071,0.2950000000000000,0.042000000000000000,,,,,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
SGN,Công ty Cổ phần Phục vụ mặt đất Sài Gòn,HSX,"Kho bãi, hậu cần và bảo dưỡng",Hàng & Dịch vụ Công nghiệp,2024,2,8098,1718477718300.0,12833.0,33498591.0,2736341025600.0000,33533591.0000,1.67,1.684,1.433,1.702,2,-1.153,-0.347,0.3490000000000000,0.011000000000000000,0.682,-0.266000000000000000,-0.209,-1.456,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
PNJ,Công ty Cổ phần Vàng bạc Đá quý Phú Nhuận,HSX,Hàng cá nhân,Hàng cá nhân & Gia dụng,2024,2,8098,35820656200000.0,1938332.0,511723660.0,31950443805500.0000,334559621.0000,1.524,1.528,1.678,1.684,3,-1.308,0.663,0.3070000000000000,0.239000000000000000,0.354,0.525000000000000000,-1.139,1.301,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
MCH,Công ty Cổ phần Hàng Tiêu Dùng MaSan,HSX,Thực phẩm,Thực phẩm và đồ uống,2024,2,8098,180577304199000.0,345684.0,1294460962.0,159286588632000.0000,717507156.0000,1.683,1.58,1.39,1.667,4,-1.606,1.674,0.1620000000000000,1.529000000000000000,0.099,0.202000000000000000,-1.699,0.651,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
BMP,Công ty Cổ phần Nhựa Bình Minh,HSX,Vật liệu xây dựng & Nội thất,Xây dựng và Vật liệu,2024,2,8098,12033557886000.0,209398.0,81860938.0,8186093800000.0000,81860938.0000,1.617,1.65,1.232,1.65,5,-1.217,0.633,0.3290000000000000,0.222000000000000000,0.27,-0.066000000000000000,-1.401,-0.712,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
NCT,Công ty Cổ phần Dịch vụ Hàng hóa Nội Bài,HSX,"Kho bãi, hậu cần và bảo dưỡng",Hàng & Dịch vụ Công nghiệp,2024,2,8098,2472661674000.0,15532.0,26165732.0,2629656066000.0000,26165732.0000,1.723,1.025,1.707,1.632,6,-1.58,-0.469,0.1640000000000000,-0.005000000000000000,0.299,-0.121000000000000000,-1.294,-1.022,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
AST,Công ty Cổ phần Dịch vụ Hàng không Taseco,HSX,Phân phối hàng chuyên dụng,Bán lẻ,2024,2,8098,3136500000000.0,11972.0,45000000.0,2812500000000.0000,45000000.0000,1.656,1.719,1.015,1.615,7,-1.554,-0.296,0.1800000000000000,0.019000000000000000,0.187,0.273000000000000000,-1.556,0.878,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
FPT,Công ty Cổ phần FPT,HSX,Phần mềm,Công nghệ Thông tin,2024,2,8098,125037422681400.0,12062310.0,1703507121.0,190588472613000.0000,1460448066.0000,1.577,1.615,1.174,1.597,8,-1.658,1.306,0.1310000000000000,0.561000000000000000,0.274,-0.336000000000000000,-1.389,-1.611,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
CDN,Công ty Cổ phần Cảng Đà Nẵng,HNX,"Kho bãi, hậu cần và bảo dưỡng",Hàng & Dịch vụ Công nghiệp,2024,2,8098,2999700000000.0,13128.0,99000000.0,3217500000000.0000,99000000.0000,1.497,1.268,1.448,1.58,9,-0.557,0.572,0.5250000000000000,0.178000000000000000,0.692,-0.007000000000000000,-0.197,-0.268,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
IMP,Công ty Cổ phần Dược phẩm Imexpharm,HSX,Dược phẩm,Y tế,2024,2,8098,7446333312700.0,47998.0,154008962.0,5271350069700.0000,70004649.0000,1.325,1.181,1.692,1.563,10,-1.075,0.316,0.3950000000000000,0.133000000000000000,0.269,0.254000000000000000,-1.413,0.805,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
SCS,Công ty Cổ phần Dịch vụ Hàng hóa Sài Gòn,HSX,Hàng không,Du lịch và Giải trí,2024,2,8098,5379456951400.0,255693.0,102076982.0,8778620452000.0000,102076982.0000,1.471,1.042,1.62,1.545,11,-1.632,0.816,0.1530000000000000,0.302000000000000000,0.281,-0.107000000000000000,-1.342,-0.929,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
DGC,Công ty Cổ phần Tập đoàn Hóa chất Đức Giang,HSX,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Hóa chất,2024,2,8098,20242189412900.0,5129023.0,379778413.0,46522855592500.0000,379778413.0000,1.391,1.667,0.972,1.528,12,-1.424,1.582,0.2490000000000000,0.984000000000000000,0.747,-0.400000000000000000,0.018,-1.641,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
FOX,Công ty Cổ phần Viễn thông FPT,UPCOM,Viễn thông cố định,Viễn thông,2024,2,8098,60209222234500.0,449664.0,738763463.0,53289491544800.0000,492509164.0000,1.63,1.476,0.871,1.511,13,-1.593,0.929,0.1640000000000000,0.324000000000000000,0.18,-0.115000000000000000,-1.568,-0.981,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
TRA,Công ty Cổ phần Traphaco,HSX,Dược phẩm,Y tế,2024,2,8098,3166821256000.0,15316.0,41450540.0,3282882768000.0000,41450540.0000,1.59,0.73,1.649,1.493,14,-0.971,-0.99,0.4190000000000000,-0.103000000000000000,0.543,-0.104000000000000000,-0.662,-0.898,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
QNS,Công ty Cổ phần Đường Quảng Ngãi,UPCOM,Thực phẩm,Thực phẩm và đồ uống,2024,2,8098,16250048362600.0,135869.0,367648153.0,17490057795000.0000,356939955.0000,1.153,1.459,1.16,1.476,15,-0.738,-0.092,0.4910000000000000,0.040000000000000000,0.61,0.058000000000000000,-0.447,0.165,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
TCL,Công ty Cổ phần Đại lý Giao nhận Vận tải Xếp dỡ Tân Cảng,HSX,Dịch vụ vận tải,Hàng & Dịch vụ Công nghiệp,2024,2,8098,1020863058600.0,31679.0,30158436.0,1070624478000.0000,30158436.0000,1.166,0.99,1.462,1.459,16,-0.505,-0.602,0.5380000000000000,-0.031000000000000000,0.678,-0.006000000000000000,-0.233,-0.258,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VGI,Tổng Công ty Cổ phần Đầu tư Quốc tế Viettel,UPCOM,Viễn thông di động,Viễn thông,2024,2,8098,281856917120000.0,1161666.0,3043811200.0,314425696960000.0000,3043811200.0000,1.14,1.545,0.915,1.441,17,-1.683,1.694,0.0950000000000000,2.573000000000000000,0.146,0.441000000000000000,-1.652,1.239,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
LIX,Công ty Cổ phần Bột Giặt LIX,HSX,Hàng cá nhân,Hàng cá nhân & Gia dụng,2024,2,8098,2021760000000.0,39640.0,64800000.0,2352240000000.0000,64800000.0000,1.537,0.469,1.491,1.424,18,-1.127,1.367,0.3750000000000000,0.583000000000000000,0.486,0.138000000000000000,-0.793,0.485,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
PVB,Công ty Cổ phần Bọc ống Dầu khí Việt Nam,HNX,Thiết bị và Dịch vụ Dầu khí,Dầu khí,2024,2,8098,598319944600.0,389377.0,21599998.0,587519945600.0000,21599998.0000,1.246,1.302,0.713,1.406,19,-0.155,0.949,0.6290000000000000,0.333000000000000000,0.706,0.119000000000000000,-0.161,0.423,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
SAB,Tổng Công ty Cổ phần Bia - Rượu - Nước Giải khát Sài Gòn,HSX,Sản xuất bia,Thực phẩm và đồ uống,2024,2,8098,60280431484000.0,1010169.0,1282562372.0,76953742320000.0000,1282562372.0000,1.444,0.209,1.577,1.389,20,-1.282,-1.724,0.3150000000000000,-0.615000000000000000,0.366,-0.071000000000000000,-1.115,-0.733,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
DCM,Công ty Cổ phần - Tổng Công ty Phân bón Dầu Khí Cà Mau,HSX,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Hóa chất,2024,2,8098,22049510000000.0,5741735.0,529400000.0,19058400000000.0000,529400000.0000,1.352,1.424,0.439,1.372,21,-0.583,1.123,0.5230000000000000,0.433000000000000000,0.45,0.568000000000000000,-0.924,1.363,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
SKG,Công ty Cổ phần Tàu Cao tốc Superdong - Kiên Giang,HSX,Vận tải hành khách & Du lịch,Du lịch và Giải trí,2024,2,8098,638377891200.0,101232.0,66497697.0,897718909500.0000,66497697.0000,0.716,1.25,1.246,1.354,22,0.673,-1.571,0.9830000000000000,-0.268000000000000000,1.462,-0.102000000000000000,1.187,-0.867,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
LBM,Công ty Cổ phần Khoáng sản và Vật liệu xây dựng Lâm Đồng,HSX,Vật liệu xây dựng & Nội thất,Xây dựng và Vật liệu,2024,2,8098,1485000000000.0,26230.0,50000000.0,1018000000000.0000,20000000.0000,1.365,0.383,1.332,1.337,23,-0.337,-0.673,0.5850000000000000,-0.040000000000000000,0.419,0.092000000000000000,-1.008,0.372,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VTO,Công ty Cổ phần Vận tải Xăng dầu VITACO,HSX,Vận tải Thủy,Hàng & Dịch vụ Công nghiệp,2024,2,8098,974373325200.0,451623.0,79866666.0,990346658400.0000,79866666.0000,1.193,0.695,1.073,1.32,24,1.01,1.092,1.1560000000000000,0.403000000000000000,1.263,-0.029000000000000000,1.008,-0.392,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
TLG,Công ty Cổ phần Tập đoàn Thiên Long,HSX,Đồ gia dụng một lần,Hàng cá nhân & Gia dụng,2024,2,8098,4836069834000.0,248232.0,96528340.0,4086911556000.0000,78594453.0000,1.007,0.452,1.476,1.302,25,-0.635,-1.03,0.5120000000000000,-0.113000000000000000,0.525,0.005000000000000000,-0.698,-0.206,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
TTN,Công ty Cổ phần Công nghệ & Truyền thông Việt Nam,UPCOM,Viễn thông cố định,Viễn thông,2024,2,8098,572949000000.0,86930.0,36727500.0,716186250000.0000,36727500.0000,0.954,0.591,1.318,1.285,26,-0.168,1.184,0.6200000000000000,0.465000000000000000,0.849,0.051000000000000000,0.256,0.083,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
CNG,Công ty Cổ phần CNG Việt Nam,HSX,Phân phối xăng dầu & khí đốt,"Điện, nước & xăng dầu khí đốt",2024,2,8098,828343432800.0,35928.0,35099298.0,1144237114800.0000,35099298.0000,0.901,0.869,1.059,1.268,27,-0.544,-1.102,0.5260000000000000,-0.124000000000000000,0.736,-0.142000000000000000,-0.054,-1.167,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VNS,Công ty Cổ phần Ánh Dương Việt Nam,HSX,Vận tải hành khách & Du lịch,Du lịch và Giải trí,2024,2,8098,540159168320.0,19210.0,67859192.0,743058152400.0000,67859192.0000,1.219,1.632,-0.036,1.25,28,1.45,-1.694,1.5710000000000000,-0.491000000000000000,2.061,-0.185000000000000000,1.592,-1.28,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
GSP,Công ty Cổ phần Vận tải Sản phẩm Khí Quốc tế,HSX,Vận tải Thủy,Hàng & Dịch vụ Công nghiệp,2024,2,8098,762942665000.0,172693.0,67517050.0,745758069750.0000,61379265.0000,0.835,1.233,0.742,1.233,29,0.738,0.531,1.0180000000000000,0.171000000000000000,1.198,-0.030000000000000000,0.912,-0.413,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
IDC,Tổng Công ty IDICO - CTCP,HNX,Bất động sản,Bất động sản,2024,2,8098,17305146328800.0,3366500.0,379498823.0,19700995761300.0000,329999929.0000,1.537,1.598,-0.382,1.215,30,-1.412,1.235,0.2520000000000000,0.505000000000000000,0.348,0.293000000000000000,-1.187,0.929,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
BFC,Công ty Cổ phần Phân bón Bình Điền,HSX,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Hóa chất,2024,2,8098,3550132365300.0,286428.0,57167993.0,2092348543800.0000,57167993.0000,1.458,1.389,-0.18,1.198,31,-0.622,1.612,0.5130000000000000,1.103000000000000000,0.435,0.402000000000000000,-0.96,1.188,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
CSV,Công ty Cổ phần Hóa chất Cơ bản miền Nam,HSX,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Hóa chất,2024,2,8098,2906147633000.0,970855.0,110499910.0,3049800000000.0000,44200000.0000,0.808,0.712,1.102,1.181,32,-0.842,1.571,0.4560000000000000,0.982000000000000000,0.518,-0.125000000000000000,-0.733,-1.063,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
ILB,Công ty Cổ phần ICD Tân Cảng - Long Bình,HSX,"Kho bãi, hậu cần và bảo dưỡng",Hàng & Dịch vụ Công nghiệp,2024,2,8098,821289078000.0,15079.0,38199492.0,830626105500.0000,24502245.0000,1.312,0.903,0.353,1.163,33,-0.259,-0.367,0.5980000000000000,0.005000000000000000,1.003,-0.232000000000000000,0.483,-1.394,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VRE,Công ty Cổ phần Vincom Retail,HSX,Bất động sản,Bất động sản,2024,2,8098,65442770208000.0,6996550.0,2272318410.0,46468911484500.0000,2272318410.0000,0.623,1.06,0.857,1.146,34,0.298,-1.316,0.8140000000000000,-0.200000000000000000,0.771,0.252000000000000000,0.054,0.785,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VNM,Công ty Cổ phần Sữa Việt Nam,HSX,Thực phẩm,Thực phẩm và đồ uống,2024,2,8098,128323264323000.0,6187049.0,2089955445.0,136892081647500.0000,2089955445.0000,1.405,-0.294,1.404,1.129,35,-1.463,-0.888,0.2320000000000000,-0.086000000000000000,0.238,0.076000000000000000,-1.473,0.258,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
PDV,Công ty Cổ phần Vận tải và Tiếp vận Phương Đông Việt,HSX,Vận tải Thủy,Hàng & Dịch vụ Công nghiệp,2024,2,8098,741594558100.0,89583.0,79314926.0,571144897400.0000,37087331.0000,1.113,1.407,-0.007,1.111,36,0.79,-0.051,1.0400000000000000,0.043000000000000000,1.389,-0.285000000000000000,1.103,-1.507,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
NAF,Công ty Cổ phần Nafoods Group,HSX,Đồ uống & giải khát,Thực phẩm và đồ uống,2024,2,8098,3083572396800.0,773923.0,61181992.0,953133096500.0000,50564090.0000,1.285,1.355,-0.137,1.094,37,0.777,1.041,1.0300000000000000,0.357000000000000000,0.261,1.295000000000000000,-1.425,1.621,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
CLL,,,,,2024,2,8098,,,,1395700000000.0000,34000000.0000,0.451,0.365,1.635,1.077,38,-0.906,0.449,0.4300000000000000,0.152000000000000000,,,,,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
CMG,Công ty Cổ phần Tập đoàn Công nghệ CMC,HSX,Dịch vụ Máy tính,Công nghệ Thông tin,2024,2,8098,6474645242400.0,402579.0,232900908.0,11616797056000.0000,190439296.0000,0.769,0.973,0.699,1.059,39,-1.489,0.725,0.2240000000000000,0.274000000000000000,0.475,-0.085000000000000000,-0.853,-0.816,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
PVT,Tổng Công ty Cổ phần Vận tải Dầu khí,HSX,Vận tải Thủy,Hàng & Dịch vụ Công nghiệp,2024,2,8098,10878908090250.0,9935774.0,469931235.0,10181961446800.0000,356012638.0000,1.299,1.285,-0.151,1.042,40,0.129,0.99,0.7270000000000000,0.349000000000000000,0.851,0.057000000000000000,0.268,0.155,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
SWC,Tổng Công ty Cổ phần Đường Sông Miền Nam,UPCOM,Vận tải Thủy,Hàng & Dịch vụ Công nghiệp,2024,2,8098,1811700000000.0,23038.0,67100000.0,2153910000000.0000,67100000.0000,0.795,-0.121,1.592,1.024,41,0.233,0.694,0.7800000000000000,0.251000000000000000,1.171,-0.109000000000000000,0.805,-0.95,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
PGD,,,,,2024,2,8098,,,,3469855750550.0000,98997311.0000,0.663,0.036,1.419,1.007,42,-1.036,-1.367,0.4040000000000000,-0.215000000000000000,,,,,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
ELC,Công ty Cổ phần Công nghệ - Viễn thông ELCOM,HSX,Thiết bị viễn thông,Công nghệ Thông tin,2024,2,8098,1964427182550.0,919615.0,110051943.0,2011455359550.0000,83290077.0000,0.133,1.129,0.771,0.99,43,-0.764,1.602,0.4840000000000000,1.074000000000000000,0.682,-0.142000000000000000,-0.221,-1.156,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
TRC,Công ty Cổ phần Cao su Tây Ninh,HSX,"Nhựa, cao su & sợi",Hóa chất,2024,2,8098,2190000000000.0,71703.0,30000000.0,1272762500000.0000,29125000.0000,0.0,0.834,1.087,0.972,44,1.165,1.174,1.2990000000000000,0.458000000000000000,0.952,0.067000000000000000,0.411,0.217,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
GHC,Công ty Cổ phần Thủy điện Gia Lai,HSX,Sản xuất & Phân phối Điện,"Điện, nước & xăng dầu khí đốt",2024,2,8098,1301186250000.0,15300.0,47662500.0,1448940000000.0000,47662500.0000,0.954,0.296,0.67,0.955,45,-0.013,0.418,0.6620000000000000,0.149000000000000000,0.829,-0.061000000000000000,0.173,-0.64,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VEA,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam - CTCP,UPCOM,Máy công nghiệp,Hàng & Dịch vụ Công nghiệp,2024,2,8098,44116160000000.0,568398.0,1328800000.0,58865840000000.0000,1328800000.0000,0.596,-0.329,1.606,0.938,46,-0.894,0.429,0.4340000000000000,0.150000000000000000,0.61,-0.138000000000000000,-0.435,-1.146,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
REE,Công ty Cổ phần Cơ điện Lạnh,HSX,Sản xuất & Phân phối Điện,"Điện, nước & xăng dầu khí đốt",2024,2,8098,33745302059700.0,1175825.0,541658139.0,29422343361000.0000,470005485.0000,0.981,0.539,0.281,0.92,47,-0.324,-0.592,0.5890000000000000,-0.028000000000000000,0.59,0.051000000000000000,-0.519,0.093,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
TVD,,,,,2024,2,8098,,,,566532086400.0000,44962864.0000,0.822,0.834,0.137,0.903,48,1.101,-1.357,1.2380000000000000,-0.213000000000000000,,,,,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VIP,Công ty Cổ phần Vận tải Xăng dầu VIPCO,HSX,Vận tải Thủy,Hàng & Dịch vụ Công nghiệp,2024,2,8098,794262915600.0,371520.0,68470941.0,890122233000.0000,68470941.0000,0.265,0.817,0.684,0.886,49,1.295,1.245,1.4310000000000000,0.507000000000000000,1.59,-0.055000000000000000,1.365,-0.568,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
TCH,Công ty Cổ phần Đầu tư Dịch vụ Tài chính Hoàng Huy,HSX,Bất động sản,Bất động sản,2024,2,8098,15961911420000.0,9162964.0,912109224.0,12696101017000.0000,668215843.0000,0.345,1.198,0.194,0.868,50,0.0,1.643,0.6770000000000000,1.233000000000000000,0.731,-0.062000000000000000,-0.066,-0.65,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
HTG,Tổng Công ty Cổ phần Dệt may Hòa Thọ,HSX,Hàng May mặc,Hàng cá nhân & Gia dụng,2024,2,8098,1510313600600.0,16240.0,36002708.0,1260094780000.0000,36002708.0000,0.782,1.441,-0.569,0.851,51,-0.129,0.786,0.6330000000000000,0.289000000000000000,0.705,0.109000000000000000,-0.173,0.403,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
FMC,Công ty Cổ phần Thực phẩm Sao Ta,HSX,Nuôi trồng nông & hải sản,Thực phẩm và đồ uống,2024,2,8098,2514202782050.0,110655.0,65388889.0,3207325005450.0000,65388889.0000,0.49,0.626,0.526,0.833,52,-0.142,0.623,0.6330000000000000,0.221000000000000000,,,,,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
PGC,Tổng Công ty Gas Petrolimex - Công ty Cổ phần,HSX,Phân phối xăng dầu & khí đốt,"Điện, nước & xăng dầu khí đốt",2024,2,8098,835699097250.0,164172.0,60339285.0,865868739750.0000,60339285.0000,1.272,0.226,0.108,0.816,53,0.699,-0.255,0.9880000000000000,0.022000000000000000,1.047,-0.051000000000000000,0.543,-0.537,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
CLX,Công ty Cổ phần Xuất nhập khẩu và Đầu tư Chợ Lớn (CHOLIMEX),UPCOM,Thực phẩm,Thực phẩm và đồ uống,2024,2,8098,1281680000000.0,77420.0,86600000.0,1524160000000.0000,86600000.0000,0.437,-0.051,1.217,0.799,54,0.932,-0.275,1.1080000000000000,0.020000000000000000,1.513,-0.113000000000000000,1.27,-0.97,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
DRI,Công ty Cổ phần Đầu tư Cao su Đắk Lắk,UPCOM,"Nhựa, cao su & sợi",Hóa chất,2024,2,8098,1002840000000.0,1112676.0,73200000.0,944280000000.0000,73200000.0000,1.511,-0.554,0.612,0.781,55,-0.427,1.449,0.5640000000000000,0.701000000000000000,0.737,0.145000000000000000,-0.042,0.516,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
VLB,Công ty Cổ phần Xây dựng và Sản xuất Vật liệu Xây dựng Biên Hòa,UPCOM,Vật liệu xây dựng & Nội thất,Xây dựng và Vật liệu,2024,2,8098,2172506040000.0,28033.0,46720560.0,1616531376000.0000,46720560.0000,1.034,-0.85,1.376,0.764,56,-1.114,-1.0,0.3760000000000000,-0.105000000000000000,0.323,0.089000000000000000,-1.246,0.331,2026-04-29T16:00:20.345000+0000,3aea6bfb-508d-4d34-ab46-6af012ebc059
